iter	CrossEntropy
0	0.6628083793
1	0.634733003
2	0.6068676386
3	0.5847008824
4	0.5611951338
5	0.5414211297
6	0.5194239547
7	0.5006603122
8	0.4846160912
9	0.4700345779
10	0.4567340226
11	0.4392332407
12	0.4264566494
13	0.4154451722
14	0.4048087825
15	0.3930118045
16	0.3835649304
17	0.372596459
18	0.3631398935
19	0.3546316973
20	0.3501007612
21	0.3411795338
22	0.333826845
23	0.3260075887
24	0.3178777449
25	0.3127423892
26	0.3066177729
27	0.2998194392
28	0.2954930629
29	0.2872272556
30	0.2807632581
31	0.2777928008
32	0.2717227097
33	0.2674974698
34	0.2630261547
35	0.2589867058
36	0.2573410799
37	0.2522384426
38	0.2492131239
39	0.2469507312
40	0.242805821
41	0.2391711748
42	0.2363763928
43	0.2345449022
44	0.2315508259
45	0.2294348154
46	0.2262131568
47	0.2226248369
48	0.219900731
49	0.2175784103
50	0.2157507335
51	0.2134167418
52	0.2101643926
53	0.2083271913
54	0.2064159806
55	0.2040959768
56	0.2016658448
57	0.2003678382
58	0.1972620608
59	0.1943750728
60	0.1919439555
61	0.1906574573
62	0.189398188
63	0.1877009763
64	0.1859183341
65	0.1834547623
66	0.1822986223
67	0.1801983587
68	0.1788843042
69	0.1765638994
70	0.1744597194
71	0.1722816546
72	0.1710248369
73	0.1692747753
74	0.1684261929
75	0.1668389961
76	0.1647384776
77	0.1626731891
78	0.1604515923
79	0.1590143646
80	0.1576489424
81	0.1554228868
82	0.1537877139
83	0.1523375597
84	0.1508284711
85	0.1496409926
86	0.1480885311
87	0.1464527348
88	0.1450202221
89	0.1439392947
90	0.142192653
91	0.1406983871
92	0.139793977
93	0.1383541958
94	0.1377211236
95	0.1365212952
96	0.1355440254
97	0.1347781878
98	0.1342141391
99	0.1331798119
100	0.1320420401
101	0.1306766811
102	0.1291861841
103	0.128051086
104	0.127232096
105	0.1264389496
106	0.125706257
107	0.124966437
108	0.1242059919
109	0.1226188381
110	0.1217224417
111	0.121034273
112	0.1203892583
113	0.1193341189
114	0.1182509
115	0.117080497
116	0.1163489169
117	0.1154971329
118	0.1144303593
119	0.1135111856
120	0.1126652577
121	0.1119721144
122	0.1111554878
123	0.1098361347
124	0.1095876778
125	0.1085925829
126	0.1075601306
127	0.10677698
128	0.1059012527
129	0.1049828463
130	0.1039214431
131	0.103409501
132	0.1023509703
133	0.1016926162
134	0.100977052
135	0.1005394815
136	0.09926639859
137	0.09880162639
138	0.09813511493
139	0.09734336986
140	0.09614431887
141	0.09558833882
142	0.09521641419
143	0.09459887319
144	0.09394325831
145	0.09272217762
146	0.09238112881
147	0.09181574856
148	0.09121006097
149	0.09057801468
150	0.08966703729
151	0.08911568591
152	0.08865404559
153	0.08807580762
154	0.08735554406
155	0.08685475618
156	0.08605728611
157	0.08569337026
158	0.08552123085
159	0.08490631308
160	0.08461959127
161	0.08367683194
162	0.08308112661
163	0.08284079719
164	0.08226683639
165	0.08161203165
166	0.08096671675
167	0.08055645695
168	0.07972722172
169	0.07958197329
170	0.07914923692
171	0.0783608461
172	0.07794555427
173	0.0773414491
174	0.07695023743
175	0.07634112813
176	0.07582919939
177	0.07531947643
178	0.0749452581
179	0.07437938272
180	0.07362383795
181	0.07307814598
182	0.07227381652
183	0.07174395406
184	0.07134395026
185	0.07115490995
186	0.07092422372
187	0.07018559523
188	0.06983079265
189	0.06924040789
190	0.06873393776
191	0.06824110903
192	0.06760442264
193	0.06703808091
194	0.06670826022
195	0.06599657674
196	0.06534049147
197	0.06505082411
198	0.06482002729
199	0.06428782889
200	0.06376305134
201	0.06338697161
202	0.0629828651
203	0.0624882263
204	0.06217070949
205	0.06201254445
206	0.0615629147
207	0.06113013973
208	0.0606856585
209	0.06024634273
210	0.05963445942
211	0.05918876635
212	0.05876613714
213	0.0583460502
214	0.05764233931
215	0.05709869127
216	0.0565739486
217	0.05594812914
218	0.05552221651
219	0.05526244571
220	0.05494166256
221	0.05456561896
222	0.05395692031
223	0.05347428817
224	0.05321314866
225	0.05254535606
226	0.05220825026
227	0.05166922611
228	0.05137398747
229	0.05110210032
230	0.05053186998
231	0.04992821682
232	0.0497823611
233	0.04936802852
234	0.04892872391
235	0.04855297653
236	0.04799761156
237	0.04772606714
238	0.04761926683
239	0.04736612294
240	0.04706199848
241	0.04684724729
242	0.04654376149
243	0.04616019091
244	0.04582598978
245	0.04570507684
246	0.04534225301
247	0.04489916779
248	0.04484907397
249	0.04452213378
250	0.04414303302
251	0.0437844773
252	0.04327513058
253	0.04298687544
254	0.04280227601
255	0.04247669387
256	0.04229619577
257	0.04190779709
258	0.04179077037
259	0.04150606096
260	0.04116567215
261	0.04087968034
262	0.04056706505
263	0.04024028481
264	0.03994205558
265	0.03972034958
266	0.03935679583
267	0.03904247331
268	0.03863588825
269	0.03845622184
270	0.03802985278
271	0.03773562091
272	0.03739292997
273	0.03714285854
274	0.03687331836
275	0.03671559952
276	0.03629201939
277	0.03597113084
278	0.03561673541
279	0.03542994333
280	0.03508574624
281	0.03469778625
282	0.03451078652
283	0.03425818707
284	0.03397619399
285	0.03379967492
286	0.03354410753
287	0.03328406376
288	0.03296882254
289	0.0327816381
290	0.03267488116
291	0.03258574469
292	0.03236775811
293	0.03218084483
294	0.03193486076
295	0.03180008461
296	0.03158283733
297	0.03137485048
298	0.03119195418
299	0.03087742825
300	0.03063300463
301	0.03049339335
302	0.03028989243
303	0.03004938533
304	0.02992747646
305	0.0297139133
306	0.02958321672
307	0.02934958675
308	0.02917787429
309	0.02891748994
310	0.02869853389
311	0.02847427674
312	0.02828637748
313	0.02813650952
314	0.02794710845
315	0.02773096257
316	0.02754103403
317	0.02734287768
318	0.02711592537
319	0.02701281535
320	0.02689086326
321	0.02676836911
322	0.02659102276
323	0.02630325752
324	0.02610041665
325	0.02589771849
326	0.02570052312
327	0.02553177489
328	0.02537512686
329	0.02523927775
330	0.02507679366
331	0.02497747336
332	0.02476767815
333	0.02458948071
334	0.02446886932
335	0.02439971884
336	0.02431595705
337	0.02422356249
338	0.0241047863
339	0.02394341902
340	0.02381789539
341	0.02367737695
342	0.02354533816
343	0.02335209519
344	0.02319146244
345	0.02314677458
346	0.02300241785
347	0.02292513277
